Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,season,Name
1,1,10/26/1984,21-252,CHI,WSB,1,40:00:00,5,16,0.313,0,0,,6,7,0.857,1,5,6,7,2,4,5,2,16,12.5,season_1,MJ
2,2,10/27/1984,21-253,CHI,MIL,1,34:00:00,8,13,0.615,0,0,,5,5,1,3,2,5,5,2,1,3,4,21,19.4,season_1,MJ
3,3,10/29/1984,21-255,CHI,MIL,1,34:00:00,13,24,0.542,0,0,,11,13,0.846,2,2,4,5,6,2,3,4,37,32.9,season_1,MJ
4,4,10/30/1984,21-256,CHI,KCK,1,36:00:00,8,21,0.381,0,0,,9,9,1,2,2,4,5,3,1,6,5,25,14.7,season_1,MJ
5,5,11/1/1984,21-258,CHI,DEN,1,33:00:00,7,15,0.467,0,0,,3,4,0.75,3,2,5,5,1,1,2,4,17,13.2,season_1,MJ
6,6,11/7/1984,21-264,CHI,DET,1,27:00:00,9,19,0.474,0,0,,7,9,0.778,1,3,4,3,3,1,5,5,25,14.9,season_1,MJ
7,7,11/8/1984,21-265,CHI,NYK,1,33:00:00,15,22,0.682,0,0,,3,4,0.75,4,4,8,5,3,2,5,2,33,29.3,season_1,MJ
8,8,11/10/1984,21-267,CHI,IND,1,42:00:00,9,22,0.409,0,0,,9,12,0.75,2,7,9,4,2,5,3,4,27,21.2,season_1,MJ
9,9,11/13/1984,21-270,CHI,SAS,1,43:00:00,18,27,0.667,1,1,1,8,11,0.727,2,8,10,4,3,2,4,4,45,37.5,season_1,MJ
10,10,11/15/1984,21-272,CHI,BOS,1,33:00:00,12,24,0.5,0,1,0,3,3,1,0,2,2,2,2,1,1,4,27,17.1,season_1,MJ
11,11,11/17/1984,21-274,CHI,PHI,1,44:00:00,4,17,0.235,0,0,,8,8,1,0,5,5,7,5,2,4,5,16,12.5,season_1,MJ
12,12,11/19/1984,21-276,CHI,IND,1,39:00:00,11,26,0.423,0,3,0,12,16,0.75,2,3,5,2,2,1,3,3,34,20.8,season_1,MJ
13,13,11/21/1984,21-278,CHI,MIL,1,42:00:00,11,22,0.5,0,0,,13,14,0.929,4,9,13,2,2,2,6,3,35,26.7,season_1,MJ
14,14,11/23/1984,21-280,CHI,SEA,1,30:00:00,9,13,0.692,0,0,,5,6,0.833,0,4,4,3,4,1,4,4,23,19.5,season_1,MJ
15,15,11/24/1984,21-281,CHI,POR,1,41:00:00,10,24,0.417,0,1,0,10,10,1,3,3,6,8,3,1,4,4,30,23.9,season_1,MJ
16,16,11/27/1984,21-284,CHI,GSW,1,24:00:00,6,10,0.6,0,0,,1,1,1,0,2,2,3,3,2,4,1,13,11.1,season_1,MJ
17,17,11/29/1984,21-286,CHI,PHO,1,30:00:00,9,17,0.529,1,1,1,3,4,0.75,1,2,3,2,2,0,2,5,22,14,season_1,MJ
18,18,11/30/1984,21-287,CHI,LAC,1,37:00:00,9,15,0.6,0,0,,2,4,0.5,2,3,5,5,3,0,4,4,20,15.5,season_1,MJ
19,19,12/2/1984,21-289,CHI,LAL,1,42:00:00,7,13,0.538,0,0,,6,8,0.75,2,0,2,3,1,1,4,3,20,12.9,season_1,MJ
20,20,12/4/1984,21-291,CHI,NJN,1,35:00:00,7,13,0.538,0,0,,6,6,1,1,2,3,6,1,0,3,3,20,16,season_1,MJ
21,21,12/7/1984,21-294,CHI,NYK,1,43:00:00,8,16,0.5,0,1,0,5,7,0.714,1,1,2,3,2,0,6,5,21,9.3,season_1,MJ
22,22,12/8/1984,21-295,CHI,DAL,1,35:00:00,10,23,0.435,0,0,,0,0,,4,3,7,2,0,2,2,3,20,11.2,season_1,MJ
23,23,12/11/1984,21-298,CHI,DET,1,37:00:00,13,28,0.464,0,1,0,1,3,0.333,1,7,8,6,2,0,3,4,27,16.2,season_1,MJ
24,24,12/12/1984,21-299,CHI,DET,1,30:00:00,6,17,0.353,0,2,0,9,10,0.9,0,1,1,2,2,1,1,5,21,12.5,season_1,MJ
25,25,12/14/1984,21-301,CHI,NJN,1,44:00:00,12,25,0.48,0,0,,10,10,1,2,6,8,8,1,0,0,4,34,29.5,season_1,MJ
26,26,12/15/1984,21-302,CHI,PHI,1,27:00:00,7,16,0.438,0,0,,0,0,,1,1,2,2,1,0,1,2,14,7.2,season_1,MJ
27,27,12/18/1984,21-305,CHI,HOU,1,45:00:00,8,20,0.4,0,1,0,2,4,0.5,1,2,3,8,3,0,1,2,18,14.5,season_1,MJ
28,28,12/20/1984,21-307,CHI,ATL,1,41:00:00,12,22,0.545,0,0,,10,16,0.625,4,4,8,7,5,1,7,5,34,26.6,season_1,MJ
29,29,12/22/1984,21-309,CHI,BOS,1,35:00:00,12,18,0.667,0,0,,8,8,1,1,11,12,8,0,3,3,3,32,31.7,season_1,MJ
30,30,12/27/1984,21-314,CHI,CLE,1,44:00:00,20,33,0.606,0,1,0,5,5,1,2,5,7,11,3,0,3,1,45,40.1,season_1,MJ
31,31,12/29/1984,21-316,CHI,ATL,1,39:00:00,7,18,0.389,0,0,,7,9,0.778,1,3,4,5,0,0,3,6,21,10.1,season_1,MJ
32,32,1/2/1985,21-320,CHI,ATL,1,34:00:00,10,14,0.714,0,0,,5,6,0.833,1,6,7,4,3,0,4,2,25,22.3,season_1,MJ
33,33,1/4/1985,21-322,CHI,MIL,1,38:00:00,9,16,0.563,0,1,0,4,5,0.8,0,2,2,6,3,0,0,4,22,20.2,season_1,MJ
34,34,1/5/1985,21-323,CHI,NYK,1,42:00:00,16,25,0.64,0,0,,10,11,0.909,4,3,7,4,2,1,3,3,42,35.5,season_1,MJ
35,35,1/9/1985,21-327,CHI,BOS,1,42:00:00,12,24,0.5,0,0,,12,13,0.923,4,2,6,6,2,1,4,4,36,28.3,season_1,MJ
36,36,1/11/1985,21-329,CHI,NYK,1,30:00:00,8,14,0.571,0,0,,7,7,1,2,4,6,5,2,0,5,3,23,18.3,season_1,MJ
37,37,1/12/1985,21-330,CHI,CLE,1,36:00:00,10,21,0.476,0,1,0,4,6,0.667,4,8,12,3,1,0,3,5,24,15.8,season_1,MJ
38,38,1/14/1985,21-332,CHI,DEN,1,43:00:00,11,16,0.688,0,0,,13,15,0.867,2,12,14,15,3,1,6,3,35,39.4,season_1,MJ
39,39,1/16/1985,21-334,CHI,NJN,1,44:00:00,8,17,0.471,0,1,0,11,12,0.917,1,6,7,7,2,0,6,3,27,20.1,season_1,MJ
40,40,1/17/1985,21-335,CHI,CLE,1,40:00:00,8,20,0.4,0,0,,9,12,0.75,0,4,4,6,2,2,3,4,25,17.2,season_1,MJ
41,41,1/19/1985,21-337,CHI,IND,1,41:00:00,15,27,0.556,2,4,0.5,6,8,0.75,2,10,12,7,3,2,2,5,38,34,season_1,MJ
42,42,1/22/1985,21-340,CHI,POR,1,39:00:00,11,20,0.55,0,1,0,7,7,1,1,11,12,5,2,0,4,4,29,23.3,season_1,MJ
43,43,1/25/1985,21-343,CHI,SEA,1,37:00:00,6,15,0.4,0,1,0,10,10,1,2,2,4,8,4,2,1,3,22,24.7,season_1,MJ
44,44,1/26/1985,21-344,CHI,ATL,1,43:00:00,17,24,0.708,0,0,,11,11,1,1,7,8,10,0,4,5,3,45,41.4,season_1,MJ
45,45,1/29/1985,21-347,CHI,KCK,1,38:00:00,11,17,0.647,0,0,,4,6,0.667,0,7,7,7,3,0,1,3,26,25.5,season_1,MJ
46,46,1/30/1985,21-348,CHI,WSB,1,41:00:00,12,19,0.632,0,0,,14,15,0.933,0,7,7,8,4,0,4,3,38,35.6,season_1,MJ
47,47,2/1/1985,21-350,CHI,PHI,1,37:00:00,9,16,0.563,0,2,0,13,14,0.929,0,6,6,5,2,0,3,5,31,25.3,season_1,MJ
48,48,2/5/1985,21-354,CHI,BOS,1,45:00:00,14,25,0.56,0,1,0,13,14,0.929,4,8,12,7,4,1,1,6,41,40.1,season_1,MJ
49,49,2/7/1985,21-356,CHI,CLE,1,38:00:00,8,17,0.471,0,0,,7,8,0.875,3,1,4,7,4,0,7,6,23,15.8,season_1,MJ
50,50,2/12/1985,21-361,CHI,DET,1,45:00:00,19,31,0.613,0,0,,11,13,0.846,7,8,15,5,4,0,6,5,49,40.9,season_1,MJ
51,51,2/15/1985,21-364,CHI,IND,1,37:00:00,8,20,0.4,0,1,0,1,2,0.5,1,6,7,6,0,2,4,1,17,9.5,season_1,MJ
52,52,2/17/1985,22-000,CHI,MIL,1,34:00:00,9,15,0.6,0,0,,8,8,1,2,1,3,3,2,1,5,1,26,20.2,season_1,MJ
53,53,2/19/1985,22-002,CHI,LAL,1,30:00:00,6,13,0.462,0,2,0,4,5,0.8,4,2,6,8,0,0,3,5,16,12.9,season_1,MJ
54,54,2/22/1985,22-005,CHI,BOS,1,42:00:00,8,18,0.444,0,0,,10,12,0.833,1,3,4,7,3,0,3,3,26,21.1,season_1,MJ
55,55,2/23/1985,22-006,CHI,GSW,1,32:00:00,15,20,0.75,0,0,,8,8,1,1,4,5,5,3,0,0,4,38,36.8,season_1,MJ
56,56,2/26/1985,22-009,CHI,CLE,1,48:00:00,12,27,0.444,0,1,0,4,4,1,3,6,9,5,0,0,1,4,28,18.7,season_1,MJ
57,57,2/27/1985,22-010,CHI,DET,1,35:00:00,8,17,0.471,0,1,0,8,9,0.889,1,5,6,2,4,1,4,3,24,18,season_1,MJ
58,58,3/1/1985,22-012,CHI,NYK,1,38:00:00,6,15,0.4,0,0,,9,12,0.75,2,8,10,10,3,0,7,2,21,17.7,season_1,MJ
59,59,3/3/1985,22-014,CHI,NJN,1,41:00:00,13,21,0.619,0,0,,11,12,0.917,6,8,14,5,3,1,3,2,37,37.1,season_1,MJ
60,60,3/5/1985,22-016,CHI,WSB,1,44:00:00,12,23,0.522,0,0,,13,17,0.765,2,7,9,8,2,1,2,3,37,32.7,season_1,MJ
61,61,3/6/1985,22-017,CHI,BOS,1,42:00:00,13,28,0.464,0,0,,7,7,1,2,5,7,3,5,2,5,2,33,24.2,season_1,MJ
62,62,3/8/1985,22-019,CHI,LAC,1,28:00:00,7,13,0.538,1,2,0.5,11,14,0.786,2,6,8,7,0,1,1,3,26,25.1,season_1,MJ
63,63,3/9/1985,22-020,CHI,UTA,1,38:00:00,9,21,0.429,1,1,1,9,16,0.563,2,4,6,4,5,0,6,5,28,16.5,season_1,MJ
64,64,3/11/1985,22-022,CHI,WSB,1,34:00:00,6,14,0.429,0,0,,9,10,0.9,1,3,4,4,0,0,4,2,21,12.8,season_1,MJ
65,65,3/12/1985,22-023,CHI,DET,1,39:00:00,11,24,0.458,0,1,0,10,11,0.909,3,5,8,4,1,0,5,2,32,20.8,season_1,MJ
66,66,3/14/1985,22-025,CHI,NYK,1,34:00:00,5,18,0.278,0,0,,6,11,0.545,1,2,3,8,1,0,1,3,16,9.1,season_1,MJ
67,67,3/15/1985,22-026,CHI,PHO,1,42:00:00,11,15,0.733,0,0,,5,6,0.833,1,8,9,14,2,2,6,3,27,29.6,season_1,MJ
68,68,3/17/1985,22-028,CHI,MIL,1,48:00:00,11,25,0.44,0,3,0,10,13,0.769,6,5,11,16,1,1,3,5,32,31.3,season_1,MJ
69,69,3/19/1985,22-030,CHI,HOU,1,42:00:00,11,22,0.5,0,0,,9,10,0.9,2,2,4,7,2,1,7,3,31,21,season_1,MJ
70,70,3/20/1985,22-031,CHI,SAS,1,43:00:00,14,23,0.609,0,1,0,10,12,0.833,3,4,7,4,3,0,2,5,38,31.8,season_1,MJ
71,71,3/23/1985,22-034,CHI,DAL,1,43:00:00,5,17,0.294,0,0,,10,10,1,3,6,9,10,2,1,1,1,20,22.3,season_1,MJ
72,72,3/24/1985,22-035,CHI,UTA,1,35:00:00,9,24,0.375,0,0,,8,11,0.727,3,6,9,6,4,2,3,2,26,21.3,season_1,MJ
73,73,3/26/1985,22-037,CHI,IND,1,40:00:00,13,24,0.542,0,1,0,12,13,0.923,4,5,9,5,3,0,3,5,38,31.8,season_1,MJ
74,74,3/28/1985,22-039,CHI,CLE,1,41:00:00,11,25,0.44,1,3,0.333,12,14,0.857,4,4,8,10,2,0,2,4,35,30.5,season_1,MJ
75,75,3/30/1985,22-041,CHI,PHI,1,42:00:00,13,19,0.684,1,1,1,11,13,0.846,2,3,5,6,1,0,3,1,38,33.2,season_1,MJ
76,76,4/2/1985,22-044,CHI,NJN,1,44:00:00,12,19,0.632,0,0,,7,8,0.875,5,3,8,9,3,0,7,1,31,28.4,season_1,MJ
77,77,4/3/1985,22-045,CHI,WSB,1,40:00:00,12,19,0.632,0,1,0,1,3,0.333,1,5,6,3,4,0,2,5,25,20,season_1,MJ
78,78,4/5/1985,22-047,CHI,PHI,1,38:00:00,13,21,0.619,0,1,0,14,15,0.933,0,1,1,5,3,0,2,6,40,32.5,season_1,MJ
79,79,4/6/1985,22-048,CHI,ATL,1,43:00:00,12,18,0.667,0,0,,9,9,1,2,5,7,4,3,2,7,4,33,26.7,season_1,MJ
80,80,4/8/1985,22-050,CHI,IND,1,39:00:00,6,20,0.3,0,1,0,10,14,0.714,2,6,8,5,3,0,5,2,22,12.7,season_1,MJ
81,81,4/12/1985,22-054,CHI,ATL,1,36:00:00,11,16,0.688,0,1,0,6,7,0.857,2,1,3,6,5,0,7,3,28,23.5,season_1,MJ
82,82,4/13/1985,22-055,CHI,NJN,1,40:00:00,9,24,0.375,1,5,0.2,10,11,0.909,2,0,2,9,1,0,4,3,29,18.9,season_1,MJ
1,1,10/25/1985,22-250,CHI,CLE,1,39:00:00,13,26,0.5,0,0,,3,4,0.75,3,3,6,3,3,0,3,5,29,18.7,season_2,MJ
2,2,10/26/1985,22-251,CHI,DET,1,41:00:00,9,24,0.375,0,0,,15,16,0.938,2,5,7,6,2,3,6,5,33,22.6,season_2,MJ
3,3,10/29/1985,22-254,CHI,GSW,1,18:00,6,10,0.6,0,0,,0,0,,0,2,2,2,0,0,1,1,12,8,season_2,MJ
4,4,3/15/1986,23-026,CHI,MIL,0,13:00,4,7,0.571,0,0,,4,7,0.571,0,1,1,2,1,0,1,2,12,8.4,season_2,MJ
5,5,3/17/1986,23-028,CHI,ATL,0,14:00,4,16,0.25,0,1,0,9,10,0.9,3,1,4,1,7,1,1,0,17,16.8,season_2,MJ
6,6,3/19/1986,23-030,CHI,PHI,0,15:00,4,14,0.286,0,2,0,4,6,0.667,4,0,4,3,2,2,1,1,12,9.9,season_2,MJ
7,7,3/21/1986,23-032,CHI,BOS,0,16:00,7,16,0.438,0,1,0,6,7,0.857,2,0,2,1,0,1,1,3,20,11.8,season_2,MJ
8,8,3/22/1986,23-033,CHI,CLE,0,16:00,4,13,0.308,0,0,,0,1,0,1,0,1,1,0,0,1,2,8,-0.3,season_2,MJ
9,9,3/25/1986,23-036,CHI,NYK,0,19:00,5,12,0.417,0,1,0,9,9,1,1,2,3,3,1,0,2,3,19,13.8,season_2,MJ
10,10,3/28/1986,23-039,CHI,NJN,0,22:00,9,15,0.6,0,0,,4,6,0.667,0,1,1,3,5,0,3,4,22,17.1,season_2,MJ
11,11,3/29/1986,23-040,CHI,NYK,0,23:00,10,17,0.588,0,1,0,4,6,0.667,1,0,1,1,1,3,4,2,24,15,season_2,MJ
12,12,4/1/1986,23-043,CHI,MIL,0,26:00:00,8,16,0.5,0,1,0,12,12,1,1,4,5,2,1,3,1,2,28,24.6,season_2,MJ
13,13,4/3/1986,23-045,CHI,IND,0,28:00:00,12,19,0.632,0,0,,2,4,0.5,1,4,5,3,3,2,3,1,26,21.7,season_2,MJ
14,14,4/5/1986,23-047,CHI,ATL,0,31:00:00,10,21,0.476,2,3,0.667,8,9,0.889,1,2,3,3,1,1,4,1,30,19.6,season_2,MJ
15,15,4/7/1986,23-049,CHI,MIL,1,31:00:00,10,18,0.556,1,3,0.333,5,5,1,1,4,5,7,1,3,2,3,26,24.1,season_2,MJ
16,16,4/8/1986,23-050,CHI,ATL,1,33:00:00,12,25,0.48,0,2,0,6,6,1,1,5,6,6,2,1,7,2,30,18.6,season_2,MJ
17,17,4/11/1986,23-053,CHI,WSB,1,37:00:00,12,36,0.333,0,1,0,7,10,0.7,1,4,5,2,3,1,2,5,31,12.4,season_2,MJ
18,18,4/13/1986,23-055,CHI,CLE,1,29:00:00,11,23,0.478,0,2,0,7,7,1,0,3,3,4,4,0,2,4,29,21.4,season_2,MJ
1,1,11/1/1986,23-257,CHI,NYK,1,41:00:00,15,31,0.484,0,0,,20,22,0.909,2,4,6,3,4,3,6,2,50,37.5,season_3,MJ
2,2,11/2/1986,23-258,CHI,CLE,1,39:00:00,16,31,0.516,0,0,,9,12,0.75,6,2,8,2,0,4,3,3,41,29.3,season_3,MJ
3,3,11/4/1986,23-260,CHI,SAS,1,44:00:00,14,31,0.452,0,1,0,6,13,0.462,3,5,8,5,4,2,6,2,34,20.8,season_3,MJ
4,4,11/7/1986,23-263,CHI,DET,1,42:00:00,11,26,0.423,0,1,0,11,15,0.733,0,0,0,5,1,1,3,4,33,18.2,season_3,MJ
5,5,11/8/1986,23-264,CHI,PHO,1,39:00:00,17,27,0.63,0,0,,5,5,1,3,3,6,3,5,0,3,2,39,33.2,season_3,MJ
6,6,11/11/1986,23-267,CHI,ATL,1,39:00:00,14,32,0.438,0,0,,6,6,1,4,1,5,3,1,3,5,4,34,18.9,season_3,MJ
7,7,11/12/1986,23-268,CHI,WSB,1,39:00:00,9,25,0.36,0,1,0,10,12,0.833,0,4,4,4,3,1,4,4,28,15.4,season_3,MJ
8,8,11/14/1986,23-270,CHI,BOS,1,41:00:00,17,33,0.515,1,1,1,13,14,0.929,2,3,5,1,2,1,0,3,48,35.8,season_3,MJ
9,9,11/21/1986,23-277,CHI,NYK,1,40:00:00,14,26,0.538,0,0,,12,15,0.8,1,5,6,4,3,2,2,2,40,32.8,season_3,MJ
10,10,11/22/1986,23-278,CHI,WSB,1,39:00:00,10,26,0.385,0,0,,2,3,0.667,2,7,9,4,3,1,3,3,22,13.2,season_3,MJ
11,11,11/26/1986,23-282,CHI,DEN,1,41:00:00,13,31,0.419,0,0,,11,14,0.786,2,7,9,3,1,3,2,5,37,24,season_3,MJ
12,12,11/28/1986,23-284,CHI,LAL,1,45:00:00,19,43,0.442,0,1,0,3,4,0.75,8,2,10,3,1,1,3,4,41,23.5,season_3,MJ
13,13,11/29/1986,23-285,CHI,GSW,1,42:00:00,11,30,0.367,0,1,0,18,19,0.947,3,2,5,6,4,0,2,3,40,30.7,season_3,MJ
14,14,12/2/1986,23-288,CHI,SEA,1,48:00:00,13,30,0.433,0,0,,14,15,0.933,5,4,9,6,3,6,4,3,40,34.7,season_3,MJ
15,15,12/3/1986,23-289,CHI,UTA,1,40:00:00,17,33,0.515,0,2,0,11,13,0.846,0,3,3,3,6,1,2,3,45,34.4,season_3,MJ
16,16,12/5/1986,23-291,CHI,PHO,1,41:00:00,15,37,0.405,0,0,,13,17,0.765,2,2,4,2,3,1,1,1,43,27.2,season_3,MJ
17,17,12/6/1986,23-292,CHI,SAS,1,44:00:00,18,38,0.474,0,2,0,7,7,1,5,0,5,3,1,1,2,4,43,27.3,season_3,MJ
18,18,12/9/1986,23-295,CHI,DEN,1,42:00:00,16,30,0.533,0,0,,8,9,0.889,2,4,6,6,3,4,3,3,40,33.4,season_3,MJ
19,19,12/10/1986,23-296,CHI,ATL,1,39:00:00,15,25,0.6,0,0,,11,12,0.917,2,2,4,4,3,0,3,3,41,32.7,season_3,MJ
20,20,12/12/1986,23-298,CHI,MIL,1,39:00:00,16,24,0.667,0,0,,9,11,0.818,0,5,5,3,2,0,2,5,41,31.4,season_3,MJ
21,21,12/13/1986,23-299,CHI,MIL,1,31:00:00,3,17,0.176,0,0,,5,8,0.625,0,4,4,2,0,1,2,2,11,-0.4,season_3,MJ
22,22,12/16/1986,23-302,CHI,NJN,1,37:00:00,13,29,0.448,0,1,0,15,18,0.833,2,3,5,1,0,0,4,5,41,21.7,season_3,MJ
23,23,12/18/1986,23-304,CHI,IND,1,39:00:00,15,27,0.556,0,0,,11,12,0.917,2,1,3,6,0,1,2,2,41,31.5,season_3,MJ
24,24,12/20/1986,23-306,CHI,UTA,1,38:00:00,10,26,0.385,0,0,,7,8,0.875,0,4,4,7,2,4,5,3,27,17.1,season_3,MJ
25,25,12/23/1986,23-309,CHI,CLE,1,35:00:00,18,33,0.545,0,1,0,7,7,1,4,1,5,6,2,0,3,2,43,32.6,season_3,MJ
26,26,12/25/1986,23-311,CHI,NYK,1,41:00:00,10,28,0.357,0,0,,10,12,0.833,1,2,3,5,6,2,6,1,30,19.4,season_3,MJ
27,27,12/27/1986,23-313,CHI,IND,1,36:00:00,20,29,0.69,0,0,,4,4,1,2,2,4,3,0,2,4,1,44,32.8,season_3,MJ
28,28,12/30/1986,23-316,CHI,GSW,1,40:00:00,12,27,0.444,2,3,0.667,5,7,0.714,1,4,5,3,4,0,2,4,31,20.5,season_3,MJ
29,29,1/2/1987,23-319,CHI,BOS,1,40:00:00,13,31,0.419,0,1,0,8,10,0.8,6,2,8,3,1,0,2,2,34,21.8,season_3,MJ
30,30,1/3/1987,23-320,CHI,DET,1,38:00:00,16,35,0.457,0,2,0,15,17,0.882,1,3,4,2,1,0,1,4,47,29.5,season_3,MJ
31,31,1/6/1987,23-323,CHI,CLE,1,38:00:00,13,23,0.565,0,0,,1,3,0.333,0,2,2,3,2,0,3,5,27,15,season_3,MJ
32,32,1/8/1987,23-325,CHI,POR,1,43:00:00,20,34,0.588,0,0,,13,16,0.813,3,1,4,5,3,2,3,3,53,42.1,season_3,MJ
33,33,1/10/1987,23-327,CHI,NJN,1,36:00:00,8,24,0.333,0,0,,15,15,1,1,6,7,5,2,1,4,3,31,20.9,season_3,MJ
34,34,1/15/1987,23-332,CHI,HOU,1,43:00:00,17,43,0.395,1,4,0.25,8,9,0.889,1,2,3,3,2,1,2,2,43,22.6,season_3,MJ
35,35,1/17/1987,23-334,CHI,PHI,1,44:00:00,17,34,0.5,0,0,,13,14,0.929,5,5,10,6,4,1,4,2,47,38.7,season_3,MJ
36,36,1/19/1987,23-336,CHI,IND,1,41:00:00,11,25,0.44,1,1,1,9,11,0.818,4,2,6,3,0,0,5,5,32,16.6,season_3,MJ
37,37,1/20/1987,23-337,CHI,MIL,1,39:00:00,11,22,0.5,0,0,,9,10,0.9,2,5,7,2,2,1,3,2,31,22.8,season_3,MJ
38,38,1/23/1987,23-340,CHI,CLE,1,37:00:00,14,28,0.5,1,1,1,6,6,1,1,1,2,2,3,0,3,1,35,23,season_3,MJ
39,39,1/24/1987,23-341,CHI,CLE,1,27:00:00,11,20,0.55,0,0,,5,6,0.833,0,0,0,1,1,0,1,4,27,16.1,season_3,MJ
40,40,1/27/1987,23-344,CHI,BOS,1,40:00:00,13,34,0.382,0,2,0,4,6,0.667,1,4,5,6,2,0,5,2,30,12.9,season_3,MJ
41,41,1/28/1987,23-345,CHI,BOS,1,37:00:00,11,23,0.478,0,2,0,5,8,0.625,1,3,4,4,1,1,6,3,27,13,season_3,MJ
42,42,1/30/1987,23-347,CHI,PHI,1,41:00:00,19,35,0.543,0,4,0,11,12,0.917,1,1,2,5,3,2,4,4,49,35,season_3,MJ
43,43,2/1/1987,23-349,CHI,DET,1,44:00:00,14,39,0.359,1,5,0.2,9,9,1,4,1,5,5,5,0,2,5,38,23.9,season_3,MJ
44,44,2/3/1987,23-351,CHI,WSB,1,43:00:00,12,28,0.429,0,1,0,8,9,0.889,3,3,6,6,0,2,5,3,32,19.2,season_3,MJ
45,45,2/5/1987,23-353,CHI,MIL,1,44:00:00,12,24,0.5,0,0,,12,13,0.923,2,5,7,5,2,2,3,2,36,29.6,season_3,MJ
